Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,"On_Track_Toward_2020_Goal (0.88, 2017)",Months,SIR_2015,Notes
2017,California,Clostridium difficile Infection (CDI),250000006,Corona Regional Medical Center,Riverside,Acute Care Hospital,Community (125-250 Beds),19,31.22,25525,0.61,0.38,0.93,Better,Yes,12,1.29,
2017,California,Clostridium difficile Infection (CDI),250000008,Desert Regional Medical Center,Riverside,Acute Care Hospital,Community (>250 Beds),48,58.48,77322,0.82,0.61,1.08,Same,Yes,12,1.2,
2017,California,Clostridium difficile Infection (CDI),250000008,"Desert Regional Medical Center, Rehabilitation Unit",Riverside,Rehabilitation Hospital or Unit,Rehabilitation Unit,4,1.34,2613,2.98,0.95,7.19,Same,No,12,0,
2017,California,Clostridium difficile Infection (CDI),250000011,Eisenhower Medical Center,Riverside,Acute Care Hospital,Major Teaching,53,63.62,73821,0.83,0.63,1.08,Same,Yes,12,0.96,
2017,California,Clostridium difficile Infection (CDI),250000011,"Eisenhower Medical Center, Rehabilitation Unit",Riverside,Rehabilitation Hospital or Unit,Rehabilitation Unit,5,2.4,4677,2.08,0.76,4.62,Same,No,12,1.62,
2017,California,Clostridium difficile Infection (CDI),250000012,Hemet Valley Medical Center,Riverside,Acute Care Hospital,Major Teaching,12,18.83,42595,0.64,0.35,1.08,Same,Yes,12,1.32,
2017,California,Clostridium difficile Infection (CDI),250000017,John F. Kennedy Memorial Hospital,Riverside,Acute Care Hospital,Community (125-250 Beds),8,10.61,18207,0.75,0.35,1.43,Same,Yes,12,0.62,
2017,California,Clostridium difficile Infection (CDI),630011959,"Kaiser Foundation Hospital, Moreno Valley",Riverside,Acute Care Hospital,Community (<125 Beds),11,11.12,15975,0.99,0.52,1.72,Same,No,12,1.48,
2017,California,Clostridium difficile Infection (CDI),250000707,"Kaiser Foundation Hospital, Riverside",Riverside,Acute Care Hospital,Major Teaching,36,30.49,44431,1.18,0.84,1.62,Same,No,12,1.28,
2017,California,Clostridium difficile Infection (CDI),250000004,"Kindred Hospital, Riverside",Riverside,Long-term Acute Care Hospital,LTAC,37,18.03,12835,2.05,1.47,2.8,Worse,No,12,0.97,
2017,California,Clostridium difficile Infection (CDI),630012971,"Loma Linda University Medical Center, Murrieta",Riverside,Acute Care Hospital,Community (<125 Beds),19,20.6,29357,0.92,0.57,1.41,Same,No,12,0.57,
2017,California,Clostridium difficile Infection (CDI),250000727,Menifee Valley Medical Center,Riverside,Acute Care Hospital,Community (<125 Beds),1,5.83,11858,0.17,0.01,0.85,Better,Yes,12,2.12,
2017,California,Clostridium difficile Infection (CDI),250000042,Palo Verde Hospital,Riverside,Acute Care Hospital,Community (<125 Beds),2,0.5,2050,4.01,0.49,14.47,Same,No,12,0.65,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),250000044,Parkview Community Hospital Medical Center,Riverside,Acute Care Hospital,Community (125-250 Beds),18,14.81,31674,1.22,0.74,1.88,Same,No,12,1.73,
2017,California,Clostridium difficile Infection (CDI),250000049,Riverside Community Hospital,Riverside,Acute Care Hospital,Community (>250 Beds),88,77.03,97237,1.14,0.92,1.4,Same,No,12,1.68,
2017,California,Clostridium difficile Infection (CDI),250000050,"Riverside University Health System, Medical Center",Riverside,Acute Care Hospital,Major Teaching,22,47.02,69892,0.47,0.3,0.7,Better,Yes,12,0.96,
2017,California,Clostridium difficile Infection (CDI),250000101,San Gorgonio Memorial Hospital,Riverside,Acute Care Hospital,Community (<125 Beds),18,17.91,11099,1.01,0.61,1.56,Same,No,9,1.63,¶ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),250000507,"Southwest Healthcare System, Murrieta",Riverside,Acute Care Hospital,Community (<125 Beds),12,15.76,25068,0.76,0.41,1.29,Same,Yes,12,1.51,
2017,California,Clostridium difficile Infection (CDI),250000344,"Southwest Healthcare System, Wildomar",Riverside,Acute Care Hospital,Community (<125 Beds),23,19.73,32639,1.17,0.76,1.72,Same,No,12,2.3,
2017,California,Clostridium difficile Infection (CDI),630014442,Temecula Valley Hospital,Riverside,Acute Care Hospital,Community (125-250 Beds),18,22.09,29164,0.82,0.5,1.26,Same,Yes,12,1.07,
2017,California,Clostridium difficile Infection (CDI),030000130,"Kaiser Foundation Hospital, Sacramento",Sacramento,Acute Care Hospital,Community (>250 Beds),16,32.62,50394,0.49,0.29,0.78,Better,Yes,12,0.86,
2017,California,Clostridium difficile Infection (CDI),030000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,Acute Care Hospital,Community (125-250 Beds),21,31.87,53152,0.66,0.42,0.99,Better,Yes,12,1.37,
2017,California,Clostridium difficile Infection (CDI),030000124,Mercy General Hospital,Sacramento,Acute Care Hospital,Community (>250 Beds),58,42.95,58878,1.35,1.04,1.73,Worse,No,12,1.32,
2017,California,Clostridium difficile Infection (CDI),030000124,"Mercy General Hospital, Rehabilitation Unit",Sacramento,Rehabilitation Hospital or Unit,Rehabilitation Unit,3,3.14,6084,0.96,0.24,2.6,Same,No,12,0.57,
2017,California,Clostridium difficile Infection (CDI),030000901,Mercy Hospital of Folsom,Sacramento,Acute Care Hospital,Community (<125 Beds),10,10.35,22742,0.97,0.49,1.72,Same,No,12,1.36,
2017,California,Clostridium difficile Infection (CDI),030000127,Mercy San Juan Medical Center,Sacramento,Acute Care Hospital,Major Teaching,69,72.98,87320,0.95,0.74,1.19,Same,No,12,1.02,
2017,California,Clostridium difficile Infection (CDI),030000037,Methodist Hospital of Sacramento,Sacramento,Acute Care Hospital,Community (125-250 Beds),21,23.16,35094,0.91,0.58,1.36,Same,No,12,1.07,
2017,California,Clostridium difficile Infection (CDI),030001506,Shriners Hospitals for Children Northern California,Sacramento,Acute Care Hospital,Pediatric,2,1.97,8189,1.02,0.17,3.35,Same,No,12,0,
2017,California,Clostridium difficile Infection (CDI),030000151,"Sutter Medical Center, Sacramento",Sacramento,Acute Care Hospital,Community (>250 Beds),49,81.03,119699,0.61,0.45,0.79,Better,Yes,12,0.84,
2017,California,Clostridium difficile Infection (CDI),030000113,University of California Davis Medical Center,Sacramento,Acute Care Hospital,Major Teaching,90,89.38,172832,1.01,0.81,1.23,Same,No,12,1.25,
2017,California,Clostridium difficile Infection (CDI),030000113,"University of California Davis Medical Center, Rehabilitation Unit",Sacramento,Rehabilitation Hospital or Unit,Rehabilitation Unit,3,2.52,5369,1.19,0.3,3.24,Same,No,12,0,
2017,California,Clostridium difficile Infection (CDI),030000907,Vibra Hospital of Sacramento,Sacramento,Long-term Acute Care Hospital,LTAC,18,21.91,15651,0.82,0.5,1.27,Same,Yes,12,1.39,
2017,California,Clostridium difficile Infection (CDI),070000142,Hazel Hawkins Memorial Hospital,San Benito,Acute Care Hospital,Community (<125 Beds),1,3.65,6137,0.27,0.01,1.35,Same,Yes,12,0.61,
2017,California,Clostridium difficile Infection (CDI),240000100,Arrowhead Regional Medical Center,San Bernardino,Acute Care Hospital,Major Teaching,18,51.06,91608,0.35,0.22,0.55,Better,Yes,12,0.84,
2017,California,Clostridium difficile Infection (CDI),240001218,Ballard Rehabilitation Hospital,San Bernardino,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation Hospital,5,3.54,14000,1.41,0.52,3.13,Same,No,12,1.77,
2017,California,Clostridium difficile Infection (CDI),240000001,Barstow Community Hospital,San Bernardino,Acute Care Hospital,Community (<125 Beds),6,1.8,7398,3.33,1.35,6.93,Worse,No,12,0.61,
2017,California,Clostridium difficile Infection (CDI),240000002,Bear Valley Community Hospital,San Bernardino,Critical Access Hospital,Critical Access,0,0.21,962,0,0,17.36,Same,Yes,11,0,"¥ See Data Dictionary, Incomplete Reporter, interpret with caution"
2017,California,Clostridium difficile Infection (CDI),240000003,Chino Valley Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),5,9.49,15962,0.53,0.19,1.17,Same,Yes,12,0.52,
2017,California,Clostridium difficile Infection (CDI),240000034,Colorado River Medical Center,San Bernardino,Critical Access Hospital,Critical Access,0,0.4,1428,0,0,9.15,Same,Yes,12,0,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),240000082,Community Hospital of San Bernardino,San Bernardino,Acute Care Hospital,Community (>250 Beds),11,12.92,22440,0.85,0.45,1.48,Same,Yes,12,1.12,
2017,California,Clostridium difficile Infection (CDI),240001330,Desert Valley Hospital,San Bernardino,Acute Care Hospital,Community (125-250 Beds),16,38.7,36830,0.41,0.25,0.66,Better,Yes,12,0.88,
2017,California,Clostridium difficile Infection (CDI),240000014,Hi-Desert Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),2,1.12,6069,1.79,0.3,5.92,Same,No,12,0,
2017,California,Clostridium difficile Infection (CDI),240000024,"Kaiser Foundation Hospital, Fontana",San Bernardino,Acute Care Hospital,Major Teaching,47,57.57,83593,0.82,0.61,1.08,Same,Yes,12,1.4,
2017,California,Clostridium difficile Infection (CDI),630013398,"Kaiser Foundation Hospital, Ontario",San Bernardino,Acute Care Hospital,Community (125-250 Beds),27,29.54,42082,0.91,0.62,1.31,Same,No,12,1.51,
2017,California,Clostridium difficile Infection (CDI),240000040,"Kindred Hospital, Ontario",San Bernardino,Long-term Acute Care Hospital,LTAC,26,35.89,27852,0.72,0.48,1.05,Same,Yes,12,0.7,
2017,California,Clostridium difficile Infection (CDI),240001515,"Kindred Hospital, Rancho",San Bernardino,Long-term Acute Care Hospital,LTAC,22,22.87,16634,0.96,0.62,1.43,Same,No,12,0.91,
2017,California,Clostridium difficile Infection (CDI),630015551,Loma Linda University Children's Hospital,San Bernardino,Acute Care Hospital,Major Teaching,19,32.28,58081,0.59,0.37,0.9,Better,Yes,12,0.66,
2017,California,Clostridium difficile Infection (CDI),240000027,Loma Linda University Medical Center,San Bernardino,Acute Care Hospital,Major Teaching,73,72.48,101592,1.01,0.8,1.26,Same,No,12,1.48,
2017,California,Clostridium difficile Infection (CDI),240000025,Loma Linda University Medical Center East Campus Hospital,San Bernardino,Acute Care Hospital,Major Teaching,4,6.45,14427,0.62,0.2,1.5,Same,Yes,12,2.27,
2017,California,Clostridium difficile Infection (CDI),240000025,"Loma Linda University Medical Center East Campus Hospital, Rehabilitation Unit",San Bernardino,Rehabilitation Hospital or Unit,Rehabilitation Unit,10,10.62,16904,0.94,0.48,1.68,Same,No,12,1.84,
2017,California,Clostridium difficile Infection (CDI),630012294,Loma Linda University Surgical Hospital,San Bernardino,Acute Care Hospital,Major Teaching,4,1.09,4540,3.67,1.17,8.85,Worse,No,12,1.41,
2017,California,Clostridium difficile Infection (CDI),240000009,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),1,4.07,9056,0.25,0.01,1.21,Same,Yes,12,2.01,
2017,California,Clostridium difficile Infection (CDI),240000052,Mountains Community Hospital,San Bernardino,Critical Access Hospital,Critical Access, , , , , , ,,,0,0,"Incomplete Reporter, interpret with caution"
2017,California,Clostridium difficile Infection (CDI),240000046,Redlands Community Hospital,San Bernardino,Acute Care Hospital,Community (125-250 Beds),17,18.35,40105,0.93,0.56,1.45,Same,No,12,1.97,
2017,California,Clostridium difficile Infection (CDI),240000053,San Antonio Regional Hospital,San Bernardino,Acute Care Hospital,Community (>250 Beds),57,47.76,62171,1.19,0.91,1.54,Same,No,12,1.5,
2017,California,Clostridium difficile Infection (CDI),240000103,St. Bernardine Medical Center,San Bernardino,Acute Care Hospital,Major Teaching,33,53.77,65262,0.61,0.43,0.85,Better,Yes,12,1.12,
2017,California,Clostridium difficile Infection (CDI),240000104,"St. Mary Medical Center, Apple Valley",San Bernardino,Acute Care Hospital,Community (125-250 Beds),46,49.67,63646,0.93,0.69,1.23,Same,No,12,0.44,
2017,California,Clostridium difficile Infection (CDI),630012380,Totally Kids Rehabilitation Hospital,San Bernardino,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation Hospital,0,0.36,966,0,0,10.14,Same,Yes,12,,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),240000054,Victor Valley Global Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),9,7.44,17253,1.21,0.59,2.22,Same,No,9,1.87,"Incomplete Reporter, interpret with caution"
2017,California,Clostridium difficile Infection (CDI),090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),14,14.41,23776,0.97,0.55,1.59,Same,No,12,1.87,"* Hospitals reported combined data, see Data Dictionary"
2017,California,Clostridium difficile Infection (CDI),090000013,"Alvarado Hospital Medical Center, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.93,2309,0,0,3.95,Same,Yes,12,0,"¥ See Data Dictionary, * Hospitals reported combined data, see Data Dictionary"
2017,California,Clostridium difficile Infection (CDI),080000045,Grossmont Hospital,San Diego,Acute Care Hospital,Community (>250 Beds),50,58.41,106402,0.86,0.64,1.12,Same,Yes,12,1.44,
2017,California,Clostridium difficile Infection (CDI),080000045,"Grossmont Hospital, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,1.4,3639,0,0,2.14,Same,Yes,12,1.03,
2017,California,Clostridium difficile Infection (CDI),080000144,Kaiser Foundation Hospital Zion Medical Center,San Diego,Acute Care Hospital,Major Teaching,45,43.8,63253,1.03,0.76,1.36,Same,No,12,1.32,
2017,California,Clostridium difficile Infection (CDI),630017096,"Kaiser Foundation Hospital, San Diego",San Diego,Acute Care Hospital,Major Teaching,16,27.27,43472,0.59,0.35,0.93,Better,Yes,9,,
2017,California,Clostridium difficile Infection (CDI),090000048,"Kindred Hospital, San Diego",San Diego,Long-term Acute Care Hospital,LTAC,27,22.75,19147,1.19,0.8,1.7,Same,No,12,1.65,
2017,California,Clostridium difficile Infection (CDI),080000142,Palomar Health Downtown Campus,San Diego,Acute Care Hospital,Community (<125 Beds),0,0,0, , , ,,,12,0,
2017,California,Clostridium difficile Infection (CDI),080000142,"Palomar Health Downtown Campus, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,3,2.6,6757,1.15,0.29,3.14,Same,No,12,2.63,
2017,California,Clostridium difficile Infection (CDI),630013873,Palomar Medical Center,San Diego,Acute Care Hospital,Community (>250 Beds),27,43.17,90631,0.63,0.42,0.9,Better,Yes,12,1.23,
2017,California,Clostridium difficile Infection (CDI),090000145,Paradise Valley Hospital,San Diego,Acute Care Hospital,Community (>250 Beds),3,9.33,18545,0.32,0.08,0.88,Better,Yes,12,0.52,
2017,California,Clostridium difficile Infection (CDI),090000145,"Paradise Valley Hospital, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.8,1766,1.25,0.03,6.98,Same,No,12,0.9,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),080000147,Pomerado Hospital,San Diego,Acute Care Hospital,Community (<125 Beds),5,8.91,20679,0.56,0.21,1.25,Same,Yes,12,1.8,
2017,California,Clostridium difficile Infection (CDI),080000023,"Rady Children's Hospital, San Diego",San Diego,Acute Care Hospital,Pediatric,12,21.3,67302,0.56,0.31,0.96,Better,Yes,12,1.56,
2017,California,Clostridium difficile Infection (CDI),080000022,Scripps Green Hospital,San Diego,Acute Care Hospital,Community (125-250 Beds),18,22.99,33154,0.78,0.48,1.21,Same,Yes,12,1.82,
2017,California,Clostridium difficile Infection (CDI),080000150,"Scripps Memorial Hospital, Encinitas",San Diego,Acute Care Hospital,Community (125-250 Beds),17,26.12,45303,0.65,0.39,1.02,Same,Yes,12,1.01,
2017,California,Clostridium difficile Infection (CDI),080000150,"Scripps Memorial Hospital, Encinitas, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,3,3.36,6510,0.89,0.23,2.43,Same,No,12,1.13,
2017,California,Clostridium difficile Infection (CDI),080000149,"Scripps Memorial Hospital, La Jolla",San Diego,Acute Care Hospital,Community (>250 Beds),45,60.88,87163,0.74,0.55,0.98,Better,Yes,12,1.32,
2017,California,Clostridium difficile Infection (CDI),090000025,Scripps Mercy Hospital,San Diego,Acute Care Hospital,Major Teaching,22,68.16,92498,0.32,0.21,0.48,Better,Yes,12,1.22,
2017,California,Clostridium difficile Infection (CDI),090000016,Scripps Mercy Hospital Chula Vista,San Diego,Acute Care Hospital,Community (125-250 Beds),10,25.24,35742,0.4,0.2,0.71,Better,Yes,12,1.48,
2017,California,Clostridium difficile Infection (CDI),090000021,Sharp Chula Vista Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),42,44.19,70340,0.95,0.69,1.27,Same,No,12,1.45,
2017,California,Clostridium difficile Infection (CDI),090000033,Sharp Coronado Hospital and Healthcare Center,San Diego,Acute Care Hospital,Community (<125 Beds),4,3.85,7619,1.04,0.33,2.51,Same,No,12,1.04,
2017,California,Clostridium difficile Infection (CDI),080001470,Sharp Mary Birch Hospital For Women And Newborns,San Diego,Acute Care Hospital,Community (125-250 Beds),1,11.33,34020,0.09,0,0.44,Better,Yes,12,0.09,
2017,California,Clostridium difficile Infection (CDI),080000036,Sharp Memorial Hospital,San Diego,Acute Care Hospital,Community (>250 Beds),44,77.62,98706,0.57,0.42,0.75,Better,Yes,12,1.07,
2017,California,Clostridium difficile Infection (CDI),080000036,"Sharp Memorial Hospital, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,3.02,7279,0.33,0.02,1.63,Same,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),080000152,Tri-City Medical Center,San Diego,Acute Care Hospital,Community (>250 Beds),35,43.24,55547,0.81,0.57,1.11,Same,Yes,12,0.91,
2017,California,Clostridium difficile Infection (CDI),080000152,"Tri-City Medical Center, Rehabilitation Unit",San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,1.12,2654,0,0,2.68,Same,Yes,12,0,
2017,California,Clostridium difficile Infection (CDI),090000154,"UC San Diego Health Hillcrest, Hillcrest Medical Center",San Diego,Acute Care Hospital,Major Teaching,28,42.79,35466,0.65,0.44,0.93,Better,Yes,6,,
2017,California,Clostridium difficile Infection (CDI),090001116,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,San Diego,Acute Care Hospital,Major Teaching,188,139.23,147376,1.35,1.17,1.55,Worse,No,12,1.78,
2017,California,Clostridium difficile Infection (CDI),090000977,Vibra Hospital of San Diego,San Diego,Long-term Acute Care Hospital,LTAC,26,25.94,25529,1,0.67,1.45,Same,No,12,0.92,
2017,California,Clostridium difficile Infection (CDI),220000002,"California Pacific Medical Center, California West Campus Hospital",San Francisco,Acute Care Hospital,Major Teaching,2,11.96,19307,0.17,0.03,0.55,Better,Yes,12,0.16,
2017,California,Clostridium difficile Infection (CDI),220000023,"California Pacific Medical Center, Davies Campus Hospital",San Francisco,Acute Care Hospital,Major Teaching,15,13.59,23263,1.1,0.64,1.78,Same,No,12,1.83,
2017,California,Clostridium difficile Infection (CDI),220000023,"California Pacific Medical Center, Davies Campus Hospital, Rehabilitation Unit",San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,7,4.78,9254,1.47,0.64,2.9,Same,No,12,0.24,
2017,California,Clostridium difficile Infection (CDI),220000022,"California Pacific Medical Center, Pacific Campus Hospital",San Francisco,Acute Care Hospital,Major Teaching,57,49.04,68481,1.16,0.89,1.5,Same,No,12,1.9,
2017,California,Clostridium difficile Infection (CDI),220000018,"California Pacific Medical Center, St. Luke's Campus Hospital",San Francisco,Acute Care Hospital,Major Teaching,5,16.22,25928,0.31,0.11,0.68,Better,Yes,12,0.7,
2017,California,Clostridium difficile Infection (CDI),220000003,Chinese Hospital,San Francisco,Acute Care Hospital,Community (<125 Beds),4,3.12,6490,1.28,0.41,3.09,Same,No,12,1.02,
2017,California,Clostridium difficile Infection (CDI),220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,Acute Care Hospital,Major Teaching,18,36.59,56452,0.49,0.3,0.76,Better,Yes,12,0.83,
2017,California,Clostridium difficile Infection (CDI),630016625,Kentfield Hospital San Francisco,San Francisco,Long-term Acute Care Hospital,LTAC,15,8.92,8976,1.68,0.98,2.71,Same,No,9,,
2017,California,Clostridium difficile Infection (CDI),220000012,Laguna Honda Hospital & Rehabilitation Center,San Francisco,Acute Care Hospital,Community (<125 Beds),0,0.04,127, , , ,,,12,,
2017,California,Clostridium difficile Infection (CDI),220000012,"Laguna Honda Hospital & Rehabilitation Center, Rehabilitation Unit",San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.42,817,0,0,8.75,Same,Yes,12,0,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),220000029,Saint Francis Memorial Hospital,San Francisco,Acute Care Hospital,Community (125-250 Beds),18,12.21,20366,1.47,0.9,2.28,Same,No,12,1.04,
2017,California,Clostridium difficile Infection (CDI),220000029,"Saint Francis Memorial Hospital, Rehabilitation Unit",San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,2.61,4160,0.38,0.02,1.89,Same,Yes,12,1.81,
2017,California,Clostridium difficile Infection (CDI),220000030,St. Mary's Medical Center,San Francisco,Acute Care Hospital,Community (125-250 Beds),6,16.79,19564,0.36,0.15,0.74,Better,Yes,12,0.83,
2017,California,Clostridium difficile Infection (CDI),220000030,"St. Mary's Medical Center, Rehabilitation Unit",San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,2,2.12,4112,0.94,0.16,3.11,Same,No,12,0.4,
2017,California,Clostridium difficile Infection (CDI),220000031,UCSF Medical Center,San Francisco,Acute Care Hospital,Major Teaching,157,105.86,144096,1.48,1.26,1.73,Worse,No,12,1.53,"* Hospitals reported combined data, see Data Dictionary"
2017,California,Clostridium difficile Infection (CDI),630015778,UCSF Medical Center at Mission Bay,San Francisco,Acute Care Hospital,Major Teaching,42,45.5,68580,0.92,0.67,1.24,Same,No,12,,
2017,California,Clostridium difficile Infection (CDI),220000019,Zuckerberg San Francisco General Hospital and Trauma Center,San Francisco,Acute Care Hospital,Major Teaching,57,118.73,91327,0.48,0.37,0.62,Better,Yes,12,0.51,
2017,California,Clostridium difficile Infection (CDI),030000139,Adventist Health Lodi Memorial,San Joaquin,Acute Care Hospital,Community (125-250 Beds),21,20.67,32858,1.02,0.65,1.53,Same,No,12,1.11,
2017,California,Clostridium difficile Infection (CDI),030000139,"Adventist Health Lodi Memorial, Rehabilitation Unit",San Joaquin,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.97,1871,0,0,3.82,Same,Yes,12,0,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),030000117,Dameron Hospital,San Joaquin,Acute Care Hospital,Community (125-250 Beds),19,13.7,18527,1.39,0.86,2.13,Same,No,12,1.58,
2017,California,Clostridium difficile Infection (CDI),030000118,Doctors Hospital of Manteca,San Joaquin,Acute Care Hospital,Community (<125 Beds),12,6.45,13158,1.86,1.01,3.16,Worse,No,12,1.02,
2017,California,Clostridium difficile Infection (CDI),030000973,"Kaiser Foundation Hospital, Manteca",San Joaquin,Acute Care Hospital,Community (<125 Beds),2,2.83,5899,0.71,0.12,2.33,Same,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),030000135,San Joaquin General Hospital,San Joaquin,Acute Care Hospital,Community (125-250 Beds),6,17.62,41226,0.34,0.14,0.71,Better,Yes,12,1.05,
2017,California,Clostridium difficile Infection (CDI),030000143,St. Joseph's Medical Center Of Stockton,San Joaquin,Acute Care Hospital,Community (>250 Beds),50,61.02,76232,0.82,0.62,1.07,Same,Yes,12,1.17,
2017,California,Clostridium difficile Infection (CDI),030000141,Sutter Tracy Community Hospital,San Joaquin,Acute Care Hospital,Community (<125 Beds),3,5.73,12334,0.52,0.13,1.43,Same,Yes,12,2.83,
2017,California,Clostridium difficile Infection (CDI),050000016,French Hospital Medical Center,San Luis Obispo,Acute Care Hospital,Community (<125 Beds),8,8.98,16683,0.89,0.41,1.69,Same,No,12,0.81,
2017,California,Clostridium difficile Infection (CDI),050000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,Acute Care Hospital,Community (<125 Beds),5,4.01,8117,1.25,0.46,2.77,Same,No,12,1.69,
2017,California,Clostridium difficile Infection (CDI),050000009,"Marian Regional Medical Center, Arroyo Grande, Rehabilitation Unit",San Luis Obispo,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,2.12,5925,0,0,1.42,Same,Yes,12,2.41,
2017,California,Clostridium difficile Infection (CDI),050000031,Sierra Vista Regional Medical Center,San Luis Obispo,Acute Care Hospital,Community (125-250 Beds),6,13.54,19802,0.44,0.18,0.92,Better,Yes,12,0.76,
2017,California,Clostridium difficile Infection (CDI),050000037,Twin Cities Community Hospital,San Luis Obispo,Acute Care Hospital,Community (<125 Beds),9,11.42,15668,0.79,0.38,1.45,Same,Yes,12,0.57,
2017,California,Clostridium difficile Infection (CDI),220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,Acute Care Hospital,Community (125-250 Beds),2,15.22,27206,0.13,0.02,0.43,Better,Yes,12,1.31,
2017,California,Clostridium difficile Infection (CDI),220000009,"Kaiser Foundation Hospital, South San Francisco",San Mateo,Acute Care Hospital,Community (<125 Beds),2,13.76,22792,0.15,0.02,0.48,Better,Yes,12,1.83,
2017,California,Clostridium difficile Infection (CDI),220000716,Menlo Park Surgical Hospital,San Mateo,Acute Care Hospital,Community (<125 Beds),0,0.1,484, , , ,,,12,,
2017,California,Clostridium difficile Infection (CDI),220000017,Mills-Peninsula Medical Center,San Mateo,Acute Care Hospital,Community (125-250 Beds),21,32.18,47455,0.65,0.42,0.98,Better,Yes,12,1.22,
2017,California,Clostridium difficile Infection (CDI),220000007,San Mateo Medical Center,San Mateo,Acute Care Hospital,Community (<125 Beds),5,7.09,13235,0.71,0.26,1.56,Same,Yes,12,0.62,
2017,California,Clostridium difficile Infection (CDI),220000025,Sequoia Hospital,San Mateo,Acute Care Hospital,Community (125-250 Beds),9,12.72,22207,0.71,0.35,1.3,Same,Yes,12,1.1,
2017,California,Clostridium difficile Infection (CDI),220000026,Seton Medical Center,San Mateo,Acute Care Hospital,Community (<125 Beds),21,17.05,28656,1.23,0.78,1.85,Same,No,12,2,"* Hospitals reported combined data, see Data Dictionary"
2017,California,Clostridium difficile Infection (CDI),050000017,Goleta Valley Cottage Hospital,Santa Barbara,Acute Care Hospital,Community (<125 Beds),1,1.71,3695,0.58,0.03,2.88,Same,Yes,12,0,
2017,California,Clostridium difficile Infection (CDI),050000018,Lompoc Valley Medical Center,Santa Barbara,Acute Care Hospital,Community (<125 Beds),1,2.08,7283,0.48,0.02,2.37,Same,Yes,12,1.14,
2017,California,Clostridium difficile Infection (CDI),050000021,Marian Regional Medical Center,Santa Barbara,Acute Care Hospital,Community (125-250 Beds),16,25.11,42383,0.64,0.38,1.01,Same,Yes,12,0.51,
2017,California,Clostridium difficile Infection (CDI),050000280,Santa Barbara Cottage Hospital,Santa Barbara,Acute Care Hospital,Community (>250 Beds),64,70.77,75528,0.9,0.7,1.15,Same,No,12,0.62,"* Hospitals reported combined data, see Data Dictionary"
2017,California,Clostridium difficile Infection (CDI),050000280,"Santa Barbara Cottage Hospital, Rehabilitation Unit",Santa Barbara,Rehabilitation Hospital or Unit,Rehabilitation Unit,4,3.75,8882,1.07,0.34,2.58,Same,No,12,0.43,"* Hospitals reported combined data, see Data Dictionary"
2017,California,Clostridium difficile Infection (CDI),050000030,Santa Ynez Valley Cottage Hospital,Santa Barbara,Critical Access Hospital,Critical Access,0,0.17,776, , , ,,,12,0,
